zipcode,state,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023
75844,TX,Grapeland,118359.78827116308,128678.45599942956,134549.855987829,142803.32767481302,149452.9186586299,161116.900106699,190137.8854097812,216295.07840412922,201417.92224134548
75640,TX,Diana,173955.97369890942,179368.08227361832,180269.8791965606,185491.95554995362,195111.19056287347,206618.82654069713,233061.29867358238,267115.62033110246,272246.8319406172
79838,TX,Fabens,84361.30105888641,82099.93558294761,84449.30674548428,88188.55493258836,94112.128292394,102502.24252621981,115700.5171379802,127298.38849374889,130988.6074374408
78962,TX,Weimar,166687.52839881156,174689.09866510157,180709.84106834125,189173.0852546144,203959.80757939094,217208.491992463,254513.20541837704,276052.41828878253,260922.97505095374
76255,TX,Nocona,104703.35450948728,107000.81443079491,110338.38227288717,114539.57043997642,123705.25639218387,140027.44085544796,164528.23789195574,195148.2702247478,185681.44835540047
75226,TX,Dallas,142999.09166623463,171487.76556751618,191476.72261653512,214761.19864650557,238566.2163074504,265393.5354909008,293797.0394060389,339219.10446363915,336919.78439504636
76462,TX,Lipan,222749.07141435577,251197.06647071269,270978.2544358465,283302.49867379636,301491.5158689855,320913.0683023892,373696.2318666147,438670.5576476997,453418.224555563
76834,TX,Coleman,61541.47338788127,58939.61581692975,56760.38721375475,62979.02285514848,64672.97075246684,66411.29040459711,78208.62818699378,80903.7511258135,82290.55930518903
78383,TX,Sandia,162600.62921500116,163964.53532702365,162963.97536166784,165669.72578779844,176379.2787203977,182728.87556452738,198674.2937266822,222675.95888959334,223023.85663847445
78343,TX,Bishop,98236.74425500387,104344.22118398959,113450.70906076657,111078.14113680727,115761.72889612318,126728.92222368158,137039.3556079271,133348.08109019653,125360.35436367383
75852,TX,Midway,171049.12043556,184312.23756184653,191226.17600397312,198365.99925264725,203824.60512890117,223790.12614802495,268045.08565137786,326016.44973223825,327043.55280675774
78956,TX,Schulenburg,208194.11073332722,222532.38144082876,229371.0706143832,235844.17558154327,255302.01014061095,275335.04324616084,317417.42253229197,349226.66451997537,345971.36032848165
76448,TX,Eastland,101863.19676323631,105048.06682151159,105711.47174717362,112011.38545143306,120000.73644479823,126398.5091825796,141838.6462182938,160482.1961803441,156668.30187834875
76360,TX,Electra,44959.084639037865,42143.87718860711,43667.83980859672,47401.5246128479,51041.8294728183,55455.08837023598,65249.67063895435,74224.6877871281,68105.5448189138
79782,TX,Stanton,150393.68710026122,145841.69123897763,148426.74033476578,164136.49562395498,195288.4836653606,214808.81989721608,218162.1755021245,219073.0043323706,202431.25232213887
79731,TX,Crane,96986.91987348872,106107.72464626578,110985.87476953816,127900.85844956175,138576.4401232573,147377.73552450907,165085.4544556886,176591.6469641029,169294.30334063357
78619,TX,Driftwood,444113.0211676665,473955.9824293048,499841.69967009913,523094.3131456342,547793.7596630881,589124.9441237232,798684.2658754421,1009015.8392512547,947590.4570308987
77362,TX,Pinehurst,230196.08946040893,239774.75937761724,245098.7136932664,255771.50716705734,266991.37622662535,277847.3856968633,320785.96018984047,379628.1561837381,377596.0418317936
75692,TX,Waskom,136103.61008746867,143319.80806121603,142886.8100552679,145404.58555949022,150721.84070014197,160088.12423488434,169352.02909257243,182835.77887326604,184678.51830983712
78595,TX,Sullivan City,53484.4534834267,56343.0070660455,55048.78193669632,56192.16957523398,58802.60049884548,68359.64989525573,83247.46734321202,101104.63485030328,116617.58773008097
78401,TX,Corpus Christi,93330.63193985895,99549.4139553518,106878.85242106351,106701.73472699139,111200.17075190276,119995.98753359925,132082.2656015842,131224.09399293843,115341.68286683122
76531,TX,Hamilton,94910.53790747859,98407.27372707911,103130.22288005828,108582.3672602821,112793.19844806688,119383.28895444518,153253.37565324683,182347.45656118498,178148.16672591193
76802,TX,Early,133705.67092823,138060.3449273978,141187.9671837881,151332.72501745488,162705.86592207276,174115.74267706674,199240.7086657835,231491.72794490366,232007.35916129607
76821,TX,Ballinger,73474.81790120185,75746.23145002649,74700.4597270233,80467.6340388753,90425.91598963547,96349.90618219058,107761.41337477732,118481.67172765564,110778.1701149015
75756,TX,Brownsboro,144340.5824979034,153250.63440271807,165358.67073383983,176926.10686825286,181274.16100153676,193497.10855477882,234321.8310454065,268439.69543943874,273301.99052254955
75839,TX,Elkhart,115977.72588814334,124738.20680249314,127371.66838829704,131413.10657339488,138769.57559436673,146211.38330979136,170951.72879914858,200681.63099611967,218367.35629805
77856,TX,Franklin,211467.25902350454,244466.33130650374,258987.02082215832,266964.02390420315,270657.98628837214,280693.78231066954,308592.3740166125,337144.6625455012,314679.2631692515
75709,TX,Tyler,155881.27795122287,162076.46745229836,171813.7387031448,181388.9949570976,185325.46949182954,197194.50825901862,224842.5495446358,262570.6048400505,277009.7240500752
75831,TX,Buffalo,138987.9929415098,153969.50176734017,155861.76882869328,160645.48156549621,171812.98319831723,190267.1454576147,214413.03511262496,251167.1249278397,240891.741017839
76527,TX,Florence,232681.08336707615,252591.87903301217,271807.8545301209,285686.65458381455,294175.23838650517,325243.6294948877,409819.24962010514,481924.15026367124,461764.69960603974
77050,TX,Houston,79164.31674342354,87309.19438730249,97441.57740633555,110001.4935008074,120491.34562557038,134643.3452950186,154439.87101706577,181032.8214250479,187451.47390383968
78022,TX,George West,197175.0435267972,168357.56214481316,161044.6116314461,158180.04105064823,163864.81467424837,168041.39816164158,181185.53867300405,188250.28939697638,175484.77357123798
75144,TX,Goodlow Park,88309.69654981869,95603.18025720525,101741.13820265874,116346.0949383052,123307.33413395238,138762.31239303914,167658.6741927983,198148.33947816177,199235.71123913373
78947,TX,Lexington,192357.21603963154,210425.57349196138,227927.44915302118,252337.4478867163,270142.76530930086,295779.08194636204,351577.13768002094,413853.0107067562,394960.99663052056
77831,TX,Bedias,123808.90619574075,137510.21831642298,152717.5218123806,161384.87413202183,171108.35417025225,187525.44147085852,228276.12805735692,272519.47530965816,268392.2905889141
75946,TX,Garrison,135745.01793336423,142875.18914284985,143094.09680027107,143944.37063309504,150539.59218382736,163093.69899148025,181309.77170817959,204798.79767731344,210543.1652214034
75966,TX,Newton,82442.68471775958,83996.00418004052,89120.3022152752,93369.44055454666,105903.93142800976,108706.90120777529,118679.84373669927,128323.12069739804,128844.35365819847
79036,TX,Fritch,98357.04506141575,104712.61771689978,103820.07803503108,108809.37999529576,113304.50652488532,115804.22894763038,125419.5413968572,133962.76096637806,130401.70318995931
77962,TX,Ganado,127425.77350457065,139134.95272258754,145777.77359226497,151025.61870424746,158671.58544773216,174671.72692984567,207487.3948747006,217883.924472096,200688.33169666043
76259,TX,Ponder,195734.07148719474,217059.84365449703,234810.07559977894,253153.34076010008,262712.5286924789,274287.5347587684,319380.5428007833,389345.93660249934,385367.54937738075
75656,TX,Hughes Springs,92844.61030993685,98824.54454020056,97995.37013225275,103915.29306175116,110538.4473660752,118345.62013726866,139892.14933590102,161808.76718349344,153076.77448832197
78575,TX,Rancho Viejo,154390.78645753264,160819.12589605685,166804.34493681186,168580.62211403745,162781.59341054654,167903.28244794233,195037.04681085804,228116.20010731104,239551.53911027676
76559,TX,Nolanville,167359.67483241638,170696.25132686517,174769.2887121794,182858.8742105581,191411.89978863092,204304.07887235878,239996.85964307885,289907.3651701686,294135.77590475266
75496,TX,Wolfe City,101797.19995905021,117841.38456855925,134227.7357776997,144256.60247803104,156466.83594127756,171212.81308148088,203324.6647927666,249807.54493340265,251688.8386333851
78208,TX,San Antonio,77723.42854824044,97940.74232986278,113035.1606342154,135979.24784607269,147722.45238261265,160109.84464832427,181950.71645368414,201075.34687222153,196459.57107920983
77984,TX,Shiner,158809.6738191973,168592.08319496262,178072.5490922213,187722.9458883719,204040.59928153668,217783.24199214016,254791.6364072569,292497.15714550763,286132.3977261262
77434,TX,Eagle Lake,80485.50655775674,87532.64869855008,89115.60047029545,95995.8018691991,102390.91745298282,112717.3921493416,130377.8835514915,126644.26729281234,125278.79083353239
76374,TX,Olney,51840.039086531695,54331.71894485827,52213.915746473394,52109.452385702716,56576.763587886984,60755.193348697765,72483.39407128766,85479.05682667447,93415.73541210308
75561,TX,Hooks,98073.11573117242,100923.16864595727,102158.301544231,110307.5347910513,116870.03078636626,126372.3111008735,143308.35664188492,157909.3551810605,149999.0773394865
78655,TX,Martindale,186839.14279562896,201347.84395373843,219837.10777320236,235293.09222468777,243440.85281269895,261530.71082467787,312855.9016024131,375595.47365289944,366091.2925161884
75969,TX,Pollok,129619.85192035283,130845.69462081905,134794.550464917,137936.53611738613,149411.34544872405,166372.80799064168,192289.8166746547,215631.36246272863,212760.59480862477
76476,TX,Tolar,200734.9623615219,216433.20347561382,235356.44165944168,248625.938845327,259224.35244108643,272148.5915363832,314294.6266213423,347403.59917378565,340028.73189258
75683,TX,Ore City,97061.71933486185,99149.19250182314,99823.47657565464,106333.7322876817,112408.25025926383,118607.41098360349,131740.23753819792,146764.95143743578,150437.58643726603
77880,TX,Washington,240230.47057599368,260163.39060838238,278789.2830363553,300065.2008157119,314649.3946369959,345438.77591154736,406912.6495039037,469946.45757255936,459066.454100812
77435,TX,East Bernard,171577.94732368842,185890.9876186334,197490.53667523584,203656.44484921862,217684.760339628,240761.09500803406,263922.32197422546,293416.63974951097,289770.21276480897
78164,TX,Yorktown,134187.85297724293,131695.75000596305,132063.59360184983,139034.740758884,149485.18678810284,158926.66478243764,172138.03794165337,187445.99832584846,170601.90317627354
78069,TX,Somerset,123610.49975192752,137424.1184957471,147466.2970305741,157563.13732354695,166145.18723113657,181100.73407496887,206059.6242543029,229511.5931657002,219662.30997913098
75426,TX,Clarksville,66417.75469697855,69380.83788789874,68389.45478188539,75721.83826938998,76076.4311336875,84446.9937261376,100538.83587448492,109359.3534159714,98848.54934951622
75166,TX,Lavon,209190.05259851637,231126.49498054697,247356.59198387226,258603.41354798633,264389.71417187963,272690.9770592395,324056.4167989369,403709.76451821346,387605.4141938597
79068,TX,Panhandle,112716.67783114813,116276.45219763421,120791.58175722731,128956.80440226891,134732.57546416193,141740.7563601007,155925.25865399718,168771.1743227331,169593.3346372793
76664,TX,Mart,71142.55543251861,75320.11509500205,84057.85147819894,88849.92028655288,97171.1691082667,105952.71851941575,131797.62983089217,153887.81694525323,156220.1872175889
78662,TX,Red Rock,198722.06389074295,225666.53224722898,242497.28676281185,258746.46810259155,269106.9788529244,292322.82622579316,372428.922102222,482019.94458260894,468095.83853573055
75473,TX,Powderly,147527.04121106307,153366.32570990015,172736.7183099287,185909.82305846436,184358.08966882384,195400.99810516034,231970.44940754073,273144.4557555093,270628.9290730042
75563,TX,Linden,85024.02795457956,87326.98080841765,84049.02615465545,87462.74199912521,93878.03884005535,100074.3113204394,119494.69530394363,143120.97797114254,131749.20124791117
78140,TX,Nixon,99363.69062522666,103747.89191152673,106365.18749772468,106282.99851644086,119820.9934249136,125516.10809462628,142355.70704560934,160034.86795539022,146685.18394409362
76651,TX,Italy,100049.84663059324,113160.40099082641,128459.51311980288,145446.47916311887,154181.39975424582,169440.60667633542,198926.67525035178,228657.84561646424,229842.0621867212
77871,TX,Normangee,152756.58063787423,164499.69377197823,171427.6467776198,176977.17899377117,187497.95255638473,206779.00168535052,234186.30397550165,273250.2868959189,272504.0474074798
75792,TX,Winona,112163.86722281775,118714.43088186882,125555.03280104957,136340.6267440148,143497.82822903513,156518.90290252934,174658.61409320773,195266.35800108282,206166.15849498232
78417,TX,Corpus Christi,102813.58565625973,116404.541191842,126339.31212550537,130928.8524867184,136510.63027507844,148638.0441652061,161217.59464885155,170299.51362014737,167855.3324551724
75414,TX,Bells,152951.21027695437,163998.85131612184,181333.6923639377,204849.0169858973,214058.67530495898,228653.2656775438,274990.89929336315,331412.7665485449,341468.1550441079
75446,TX,Honey Grove,97344.80527562725,106881.0720214558,116456.10817006505,127700.16249512961,135888.7991847594,151679.40314776968,177914.07170085516,209592.35520488885,203726.1990958077
75497,TX,Yantis,188031.50598444304,198322.18692185535,212299.3477955777,227681.19324838105,246678.28520493687,274560.1974591003,357342.4332143432,412364.925697587,400291.2485348634
75202,TX,Dallas,197161.9180966583,226050.16351637346,242688.62575305905,255369.91476045246,261039.0900003291,263546.2252463953,275425.0292879558,308774.79268615687,309510.81189954636
79311,TX,Abernathy,91905.10645515345,98060.9300684232,100489.67554494523,107290.45033326671,111512.8008595787,122990.26529059593,136271.3030326654,149463.73807360913,149905.80116392276
78215,TX,San Antonio,227979.58570989958,270234.3927348676,292738.6137017994,303515.4628058044,312170.0871464966,329984.6968695166,366040.59093769157,400453.44879563426,401224.2930324192
76457,TX,Hico,147307.9298733937,148913.86561294927,156678.65559580128,164200.902708053,175136.4527429785,188760.10277192938,226687.2284222293,272280.6365973456,265965.26859197055
76252,TX,Muenster,155546.55896178726,167005.63277523947,183833.53693688766,203566.30450577717,218993.59726731025,234444.67398736256,269453.0798558253,310442.9052297776,304467.16042514535
75422,TX,Campbell,155806.515919218,168010.6798289857,186736.34913486557,202010.1431822074,222061.6008929377,243215.87982154297,290518.5633376517,349998.585288449,355896.84304221236
75790,TX,Van,121611.64760404499,125928.08279351624,132244.81175692318,142200.6255218295,153500.61841013667,169792.9036563722,201101.6211324219,231919.63233549683,232135.5683075699
78025,TX,Ingram,176017.20275918138,191314.16054931027,208542.16942369312,224807.8052968493,239821.797698954,255680.97943178393,298923.69730621594,347370.73294769926,350045.5961103654
79758,TX,Odessa,241264.9414638263,243430.06933170484,239411.13178004939,254971.63400398838,296498.7274994711,328412.8769176287,346161.88822610205,347831.4877300702,340502.11599317624
76682,TX,Riesel,126935.53469317076,133040.8216978826,142843.56066861682,156139.01048934614,165382.3450624811,179676.18000301547,213693.63749134622,252458.2374818714,251406.0457238752
78377,TX,Refugio,87006.56719701669,89962.12051923668,90950.58132897971,98038.25350636413,109974.51476220529,118439.64627283835,130402.97910168506,132777.72288008657,126880.81992323013
76233,TX,Collinsville,153827.16157288468,170039.26534635285,184909.2608171147,203956.93163299837,220826.3335039564,232942.06616273476,273762.40334499074,323863.08108813164,329273.6219212663
78719,TX,Austin,172249.0143707028,184059.53004456696,201190.93195935132,223425.27726481424,232387.21641491714,259700.9122749771,343065.00475792954,412108.91849329136,365871.9688625349
76444,TX,De Leon,81327.8484637068,80386.42761446595,87873.89074354322,91254.36653406992,97804.1494307064,105287.86138002301,130917.89412352449,159158.055271839,160876.41986185117
79329,TX,Idalou,134025.90598202733,134977.22084313227,150393.89405520482,160202.75987790208,157148.07646632116,167325.92017076703,184624.43511626605,206150.73113036048,212771.32402737052
75975,TX,Timpson,146444.86549710654,149817.27701188758,148225.55348334418,147221.92199287403,159820.07317853245,180004.35041015004,206758.0727321535,223376.43126183547,206611.49436236598
76225,TX,Alvord,165650.33226709216,180020.1190947407,195604.6611598831,214537.71993442066,231531.85912340102,252303.9715139371,293419.45515509887,340703.3633720602,342850.31199117453
75572,TX,Queen City,100514.30301213678,103917.07346180784,104382.50088087188,106165.26206161309,110502.08077189389,117718.37575711026,138849.19159539702,161290.03048815936,154290.81097752575
75423,TX,Celeste,142822.8101586443,157981.61059933624,177373.00218845205,195320.19563625442,211621.23048367057,232268.78096334377,277279.46307597664,327343.38935989334,330128.70948366384
75172,TX,Wilmer,63842.87947453817,75714.31183963217,84561.42920224398,99369.80353835312,115227.64835687158,139292.71064940453,162823.91326479672,196900.5430833258,203212.80123911338
76534,TX,Holland,136588.69811804264,147817.0218027128,156804.62500756662,174453.13926567996,190713.71777803765,222266.84884044577,260930.00067063377,306106.5208072726,307029.1890672289
78071,TX,Three Rivers,166871.5756980646,151118.78086469296,140709.91857793392,137334.8346407016,148633.6139170548,153969.3745565434,166959.97244739646,171988.73611024368,162784.35521783616
75058,TX,Gunter,255161.35837545525,282344.2004245921,316005.00310594414,348848.6322785422,370600.2882203332,396397.67097902746,468960.37100942846,576827.1054150477,605239.5975754843
76577,TX,Thorndale,183014.76602281557,196729.33332243955,212265.530547961,227940.8127148496,247525.0852725309,263982.84789715096,317000.715809966,386687.11860757467,366343.99923268694
76470,TX,Strawn,66926.46155245588,66093.79207943504,65326.37154552413,64459.51642064338,65968.72352695037,71197.3066974716,82590.97207031702,89070.79965174977,85295.4008055552
75486,TX,Sumner,153379.8338166654,162040.38800058185,185127.42187134933,197813.2125416369,194115.806880489,203938.477145048,247881.1045029197,292171.6365452641,284497.4557182243
76823,TX,Bangs,85981.8912406883,89907.10896840629,93860.4438078305,101509.31681376028,108473.48832462053,119622.35693428411,134244.02633764755,159985.6626492768,160250.72120310745
77835,TX,Burton,248754.90313564686,265499.8247765889,284052.6766356447,301449.8652737548,317304.06792028045,343288.0371070334,405293.69892971223,471580.51751200476,470548.99913712137
76569,TX,Rogers,127673.10824258403,131208.12251011393,138921.49617346365,145656.38397897992,155246.16158776984,167706.1813646036,197928.70939341743,230215.86093455425,233249.7434776592
78941,TX,Flatonia,241922.53167602338,253488.33286537378,258628.45951637064,270385.87758343905,282789.09910748334,300319.13214324025,353759.2500744839,407434.5643979458,403721.3018265791
78659,TX,Paige,218056.41250574056,235743.68970095753,253801.50143217237,272658.6693091111,281321.0283449494,301253.50264733395,371620.3339884661,466339.6484982835,451230.38990341965
79553,TX,Stamford,74477.70505793106,80667.76742357326,75813.80735079295,77738.60152687262,80500.31431624769,85537.94879034416,86344.78151064983,91565.19577237622,80193.37084001358
75938,TX,Colmesneil,102906.70920989885,107299.13648203696,111884.21402531226,113771.72323553999,119935.07761392382,132072.29711369096,152130.15255059893,169885.677573473,155716.66741237353
75432,TX,Cooper,74431.75213660988,78441.85158303128,83636.37004559694,86507.0410795827,94004.30050717667,99750.86097561535,123540.03429345808,153138.17487476234,152611.3618908218
75954,TX,Joaquin,130291.60988631532,138011.22949539963,134080.00765851038,132370.53185157664,142372.54166421658,159609.52909121086,180279.7499713298,188945.08474960073,177224.5695106
76693,TX,Wortham,103648.42838300002,104160.18876421136,104252.87958232536,106765.01865962018,118176.0113551783,123875.49642904785,152556.12770026326,177620.87088772387,178790.15709693974
79504,TX,Baird,100949.63505122632,109269.22295886606,107276.43416668953,115415.21000387233,122358.2956151653,130005.42725331378,139078.13100621212,148346.6346563187,136696.5752504027
79567,TX,Winters,50123.01666813282,49084.1094949702,51180.86998472762,56934.06186691039,58376.060985308,61708.45852853488,66552.6894647419,72448.5356692688,62523.04435934066
75568,TX,Naples,94984.17888291068,102464.19374910071,102727.05957452777,106218.43193927342,110282.88306320546,116009.04004808144,136327.6920041502,154801.6207227826,143284.04946729197
78010,TX,Center Point,194430.09015811564,208433.02591918406,229961.3174896542,245251.76231543277,265880.74781149306,289288.6104641357,347992.79313236015,410993.6435848761,401308.86099757586
76844,TX,Goldthwaite,102060.89944672688,110191.95603578351,127535.42934193117,123341.5243924586,134237.37595085727,149653.3059917925,171980.64666675226,192895.67253621036,176543.15178182957
75416,TX,Paris,126250.70977799247,129034.8286227389,139163.68464537946,145579.09694037365,146543.25535742557,156500.77483633967,187904.66735657057,224341.65087513372,217548.570502354
76431,TX,Chico,177619.07738674805,188279.35484958955,202585.18286910083,223369.27193060273,238914.72679570492,256036.1664624334,300248.8744079244,349052.2203781369,342577.0644291762
75453,TX,Lone Oak,124217.11415034758,135518.3086570456,152681.3177751535,169339.81353559077,189071.3148295045,208223.3248924997,242361.3251393354,286229.3928663979,284649.5641827221
77830,TX,Anderson,244513.87695857606,274707.1615277179,297680.85003399604,310065.9588408867,333578.4404988146,358025.9520170551,421661.9604989761,504343.17401200946,490317.6670213626
78152,TX,Saint Hedwig,167056.36354394068,179055.1492245033,191912.35235639755,206592.3948642433,215300.32384419558,226530.7328716754,258485.08934639103,301751.04805541,301521.5666323739
79562,TX,Tuscola,228726.91299588792,236202.35163685423,244111.11017517876,254345.19185330617,262770.85388022434,273219.8596146155,307460.2719120962,348897.95560645853,354127.00194808113
76648,TX,Hubbard,76959.03058657782,82743.7458784247,88073.92457685474,97671.41723328478,105163.56195044455,117477.64563195099,140006.48888176618,159775.16283121178,162850.0073018616
76570,TX,Rosebud,74405.78543306158,76806.49877287827,82048.5978765211,89301.97481784737,94664.93112303672,107264.74302384409,118490.26036968664,124994.91446559895,123532.86979480293
75974,TX,Tenaha,123347.03288257921,128080.3648836823,125719.24705459287,123405.13247768686,133145.05514487342,148588.60972387472,169964.90636580775,183594.67443527284,175598.85707155935
79041,TX,Hale Center,83741.08875055153,87514.62845265989,87892.19280600513,86583.20611231061,88090.88486108236,98420.50714503549,106731.98494846956,111017.86131773885,103002.6568525626
79501,TX,Anson,75978.76727302474,84881.01804597572,82715.77366397638,84894.72527328364,89702.8610580506,96457.42820504762,101216.94303195634,110781.46141955907,117676.76814989797
76071,TX,Newark,171246.1325904877,182348.86597496338,196328.88482259784,216900.23470615956,229894.6061309564,243260.67466965597,279406.7597941995,334488.5660496535,325560.85758194036
79042,TX,Happy,83766.88201324586,89916.81224141218,93463.31357368454,97919.33830066035,104599.9216073662,114312.58875176373,130684.82939760131,143965.0329448334,138308.49200749886
76665,TX,Meridian,124727.67965911406,133278.21553097546,144070.9714752563,156555.75787930915,170538.70595256114,183013.21465827237,217216.12253316853,256208.0897459871,239967.58962727213
77664,TX,Warren,116970.26317715913,123717.42808898333,132447.37583933826,138216.909594512,146046.9604584025,162646.1075208022,183164.5607685882,203148.98376353295,188335.25426932314
75569,TX,Nash,102096.24554487737,107588.78572869369,106716.544324965,113685.92975346126,119324.22739283786,129083.66133825066,143713.9371261108,160349.78635750493,154762.43653052198
77702,TX,Beaumont,99816.7673284982,97772.8719700477,100422.41583438986,111901.62222604052,123953.40101416419,129533.62461110402,133350.5932982473,139943.88781677603,135521.07571183747
75778,TX,Murchison,117952.370765117,126298.7503843012,136070.78126864246,144833.4321402931,149254.7350628827,162755.13590838673,195858.36771207675,226830.67814114536,223462.24468705984
78407,TX,Corpus Christi,76217.08154958575,82142.29192833485,83301.37402017931,83330.7018196314,88006.06319317369,98696.83375691598,102948.8528390664,99681.7283362871,96834.46307234225
76055,TX,Itasca,82074.22470649709,93399.19137833943,104802.39176517552,118232.47839060945,127433.28807333804,142467.2863432542,167096.77860910282,193250.1542975785,197938.26013035508
76035,TX,Cresson,246223.22615952347,266640.32324227964,288689.59339257266,311804.9187620407,324760.5468219128,343240.3187386015,406365.39112946315,478942.92010719137,453034.62386621704
78638,TX,Kingsbury,217907.93411070493,224123.96616932354,239250.46089601747,245156.34414002104,244649.69120954684,265779.79746529734,300467.2057416408,335288.0356463084,330116.77755567385
75980,TX,Zavalla,91078.56693407275,95248.89055238606,99207.03903694585,101671.42515560218,115327.25280270091,131340.61396326617,146134.11652001584,158041.4089564907,155619.36013547843
77426,TX,Chappell Hill,251072.55400331775,271834.2480098886,292069.2904051511,315892.00558316405,328545.71916102694,354250.786542757,424472.95576290553,500314.43008906237,503260.9161767523
78056,TX,Mico,308462.6901320114,313236.52371314896,318454.7802859503,339630.455801837,363227.981450378,386355.69563236623,456157.70481558074,536734.3432052465,540437.6428227026
75571,TX,Omaha,100408.09625315283,104668.57113634038,111187.99581597086,118881.26046707919,124111.66577734565,132265.93025706688,159439.0550028208,181656.02435212946,170585.73725025603
75973,TX,Shelbyville,160002.99657956543,168968.85348058777,163702.41394943048,164155.77738788328,175165.23583568085,196304.05888654347,227103.97656626956,246749.43367529867,221726.5499602315
78650,TX,McDade,202958.7750571431,225015.47990373816,244306.32904213146,260715.0489182388,280288.6940613978,304452.2365289798,368853.9067898688,458903.4139256065,445454.4667663521
75833,TX,Centerville,125455.37601855712,152190.5823783562,157933.39577522938,165648.3713478086,169494.1261999475,188629.056112385,207079.6578521004,236913.190962269,229365.53036607528
78940,TX,Fayetteville,315191.9633747999,340616.9791531729,358257.0961685117,379913.25198188005,388965.3347717144,417615.3858159904,515657.507446931,584912.4387216992,564036.9106457664
79101,TX,Amarillo,56865.430394785384,60415.22260016591,62136.27390281179,64817.388980506505,67824.78853080921,71549.45635267998,82807.95817929883,94403.56910806878,99262.47310859531
76511,TX,Bartlett,105690.50907417649,112419.72829104785,125989.29640950263,138047.4850654886,140141.59956558482,156677.88084359994,198100.36160566463,230784.46207690483,219351.18468026462
76059,TX,Cleburne,107812.9032628318,120386.16700787209,134351.09763917237,148788.99771991526,159897.7542294349,177020.60762041423,208070.2648997183,243505.4371135569,247967.54062103565
79511,TX,Coahoma,151847.813121398,153104.22047676783,139642.0804981947,150349.82912135223,161695.82357473497,174352.5632465851,179724.15819204427,182954.31901544597,180407.13628373877
76530,TX,Granger,173390.29183225663,192859.59784451092,209033.2406652176,221964.6051054237,218336.4129061062,231243.18627448843,286821.3435146662,333809.83354588883,301785.60518364125
75417,TX,Bogata,99590.88862584489,98290.66125611583,99589.2389576828,113967.51973886428,117062.35200452241,124403.02049640809,143026.98719891132,160368.0933413493,152399.890426555
76433,TX,Bluff Dale,217814.28158068642,220384.09892385127,234773.73098861807,259627.93915391457,281984.5423057932,304864.0041045621,359463.1223169737,433697.4351710323,445968.8202106346
77430,TX,Damon,188715.32496045996,203356.35234128716,209672.08972173778,223973.29798429456,236136.85734962334,247941.88196135688,285833.6078773175,323797.59556854377,319735.8252666741
79520,TX,Hamlin,67589.23007646127,70350.63561228727,64544.161114758965,72072.14850341769,74190.13611298503,73994.73342385137,74718.03320968171,81055.89560131206,83560.37800823916
75681,TX,Mount Enterprise,116696.57638514541,126630.39518458002,126622.16370018826,132959.95905557924,142819.40213709863,151142.62899349062,166062.48262885606,185548.71305072014,195477.88003358635
79086,TX,Sunray,103801.51015865638,101881.92355437511,113798.68171261805,125311.39814431591,123551.0984850226,134433.3186208705,139208.11716718532,136255.0216145261,134275.92185705423
75630,TX,Avinger,124421.22207454464,121878.16905140447,116045.43513735366,118140.79436343115,121580.3401024405,127408.80382526507,142131.8425468167,162355.20940082413,150060.49401036612
78393,TX,Woodsboro,107241.04787484366,114772.28859351635,114357.83481182928,120813.8953854468,130850.08536014099,144531.04948265338,153289.84153325346,148162.03831541532,130154.24147609512
75859,TX,Streetman,221813.17058192528,219699.74300324856,224554.68640530322,239216.33237356457,253584.79314003245,270696.8743264336,325530.4461209367,398754.1936680663,402162.8606802913
78631,TX,Harper,184045.883001406,201893.48559424301,220769.43810594117,239602.37327050217,246494.21435468784,266485.4505872493,316744.23623997474,358404.5976268752,346226.04587288713
77861,TX,Iola,212281.4342548932,239328.49910875666,267553.3811817992,278695.24608883477,295809.3837058505,318922.3535800401,380445.579466004,442974.5215417698,435011.85866201733
78058,TX,Hunt,224202.5250492033,248767.30134398155,262821.2501768273,280555.8364002436,298927.33412451507,325574.0436264512,389741.00124547514,461914.5069430054,453518.47892821766
75163,TX,Trinidad,175108.87480413172,177942.98561762334,191905.06757195157,210769.19607732227,220749.93543566065,235289.58428826267,308930.97848572995,367810.0275100991,359387.77484877926
79853,TX,Tornillo,94390.89546524506,92809.50659859953,92879.16382185103,99145.65154504256,104073.12938495765,112143.30077268492,124135.93670997706,137848.10931165036,145909.06433237172
75436,TX,Detroit,111806.82555336649,111247.15713200982,116420.8431591122,125327.20385009237,126260.20004840544,137539.9225466949,165758.30765789596,197374.2529175837,191676.53061933143
76638,TX,Crawford,226793.4331436567,244744.8486372149,267738.1300596147,290295.760374356,306503.9441543809,329244.43826922117,394692.98626836395,470646.85867384233,489964.4435345509
76449,TX,Graford,356690.98088014027,364912.9096470727,363852.4556434956,361682.438300734,368892.62492475886,386598.1667738927,479707.94949419005,568831.9824579939,573823.4456258864
75845,TX,Groveton,110330.08571840893,119615.78593446147,120277.11298145556,124723.38873493031,134015.143682363,142918.59180983406,166808.8047944265,188691.66264531543,181294.65032715743
78024,TX,Hunt,315141.0563879091,336044.83782657975,358889.58833222085,381005.2193966844,404520.23434041976,434045.77984721283,517734.64824093255,626104.805029966,613504.4197148407
