zipcode,latitude,longitude,city,state,population,density,state_x,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023,Net_Income
78733,30.32338,-97.87762,Austin,TX,9500.0,327.5,TX,Austin,580074.4845802583,603627.2913237115,621496.9501582546,649305.168500972,671525.2616024705,729998.4833371973,987703.7929088678,1217938.328368283,1146232.3379817798,9196.0
78734,30.38079,-97.94676,Austin,TX,21625.0,440.9,TX,Lakeway,374403.43522059964,388455.143137305,404651.55035366165,423306.22059110046,436468.61823467846,467595.34389922774,611869.830502476,742273.8004728515,678413.0981379363,30662.0
78736,30.24833,-97.94965,Austin,TX,9481.0,164.2,TX,Austin,305376.9523766413,334028.229765701,352199.2480353603,370230.89113499084,390908.7891525654,425542.8676616489,561802.2149068128,658673.5752816377,601399.6325184533,13701.0
78737,30.18935,-97.96059,Austin,TX,24783.0,262.6,TX,Austin,411722.30188721366,433913.3167882213,450205.7524961403,467397.0695707261,483127.2608044821,520615.76985132694,703057.3870984406,865993.2565778684,791380.8498142088,16987.0
78741,30.23007,-97.71389,Austin,TX,46147.0,2287.5,TX,Austin,201632.72886284546,235283.7387995003,258043.25899281702,280075.22576834506,288271.9012925202,316828.1560627868,399247.5431046116,474530.54678796505,437053.4930785683,144487.0
78744,30.18024,-97.72888,Austin,TX,48524.0,828.9,TX,Austin,164229.16037972036,188979.7637232755,204301.27774114,216715.21293131172,228991.0871989668,251586.98644075764,336301.1582209709,407872.0464985957,371269.7850527555,126390.0
78745,30.20743,-97.79822,Austin,TX,62277.0,1750.5,TX,Austin,236781.18497930522,261277.7643255633,277350.08964531886,291290.6978345632,307152.44026267575,336976.595825258,435292.2512398169,518623.6284096485,472660.3923687212,135741.0
78746,30.29759,-97.81136,Austin,TX,28017.0,471.9,TX,West Lake Hills,855733.5239844802,891234.2232967772,919946.2797701597,962849.9049648708,1001057.2403709736,1085501.651340201,1487594.7037465097,1921472.809285963,1826867.981900983,26853.0
78747,30.12521,-97.74117,Austin,TX,20698.0,359.6,TX,Austin,217350.46153825964,232705.39153019417,245585.92344185116,257218.8840294215,264459.1712437763,281595.06989382714,375838.841795908,454017.68624409736,411143.752931731,38311.0
78748,30.16144,-97.8227,Austin,TX,53501.0,1461.5,TX,Austin,244480.01102253026,263961.15119590034,276605.76062592556,287145.0589065381,296147.3052484412,318724.3618769014,421710.0063180165,498738.45820923935,453220.8133131747,90212.0
78749,30.21329,-97.85732,Austin,TX,35933.0,1432.8,TX,Austin,306544.1884302725,326944.03008662607,342569.0079272487,354388.9012065329,371079.04458181077,403846.15461826575,537250.2790357076,631037.9872081608,579792.2049932289,45777.0
78750,30.41685,-97.80223,Austin,TX,29559.0,967.3,TX,Austin,342236.32537125895,364909.3524977883,380746.28236496635,390530.3857335639,406236.01644718606,443731.08540106355,578379.4878923746,682121.455432936,625597.1967436664,40121.0
78751,30.3108,-97.72278,Austin,TX,15856.0,2534.7,TX,Austin,388264.67498155305,410468.70980393566,424028.3942945448,435990.78315608884,456337.192424051,496356.32131048664,609088.9379776526,713779.3538925963,660612.833402874,36614.0
78752,30.33141,-97.70364,Austin,TX,21178.0,2450.5,TX,Austin,230567.23206968125,260652.57010191874,278122.3595968857,289082.5774420372,306615.7388612227,337518.70478663995,423399.7733667372,496467.73023443087,449930.1372577036,51592.0
78753,30.38353,-97.67335,Austin,TX,58805.0,2000.9,TX,Austin,177468.3796341525,203243.51181569716,223163.55525632927,235643.69803175144,249627.74068358997,275126.552709234,357536.0509910018,419489.5182409147,382047.40426799725,142781.0
78754,30.35633,-97.63925,Austin,TX,29690.0,757.3,TX,Austin,203177.4821962074,222808.3202957554,237263.82407848435,245443.9584262129,251526.65970269908,270558.5697006125,364141.30898472975,444211.3695310861,400154.0511965066,47054.0
78756,30.32219,-97.7402,Austin,TX,9314.0,2152.7,TX,Austin,461407.4049715503,485072.64442304935,500928.81684807665,517724.5646322768,536357.8721191211,582841.4837699456,714826.4053377481,858460.01897034,784645.1816088597,13283.0
78757,30.35164,-97.73267,Austin,TX,25547.0,1992.2,TX,Austin,368174.3893678605,398051.06712329324,415848.77269116946,428059.9860863798,445258.94112503197,485433.1131904666,608864.2756455132,720917.6419646745,649447.1148407438,38484.0
78758,30.38768,-97.70665,Austin,TX,50717.0,2155.0,TX,Austin,184555.83645567068,215157.69269756597,237399.7102283896,255121.83276775703,274919.4667648797,307929.15238721704,396804.55068455864,454909.3348429655,419793.48166205856,116974.0
78759,30.4027,-97.76093,Austin,TX,44978.0,1218.6,TX,Austin,386061.72084323195,412037.14921742404,429728.10976804607,440622.1863775418,458727.52927493094,498373.84235815116,637750.934216279,758272.686072575,692918.9202588471,62423.0
78801,29.36407,-99.88476,Uvalde,TX,21435.0,9.7,TX,Uvalde,130130.9671278206,136771.67490005677,135125.80646488597,132186.9848715928,135855.75044796264,143961.63043368157,159527.36907694626,171452.3218350871,169760.15094146066,56664.0
78834,28.54776,-99.87286,Carrizo Springs,TX,7316.0,5.5,TX,Carrizo Springs,101632.61552544769,98017.77250497449,94941.38759100037,98950.53501274764,105175.5958785622,111238.55157299041,117105.43384331837,120979.37998032694,116397.36403704663,19854.0
78839,28.71282,-99.75516,Crystal City,TX,7796.0,12.3,TX,Crystal City,63379.751456170714,66170.05336778237,67733.9218615387,66788.82882829774,67420.96436778402,67358.18589851573,74663.3826852019,84440.62487743012,84396.22226982677,23063.0
78840,29.74499,-100.92362,Del Rio,TX,46970.0,17.3,TX,Del Rio,120569.84308913814,125063.17215824703,130459.46228699006,134127.936055947,142964.62731366578,156900.63057567968,173002.75860461927,192423.58116408737,191383.77048515293,120332.0
78852,28.82698,-100.31543,Eagle Pass,TX,56746.0,45.4,TX,Eagle Pass,153801.06697583932,154804.64603357037,153518.9207788893,153014.71994318964,145776.7024416982,150375.99357342444,166043.9492804906,180116.22241704888,182147.6064224304,148956.0
78861,29.41778,-99.15663,Hondo,TX,13272.0,10.4,TX,Hondo,148090.02863973935,152022.8246598454,159480.00391407704,175843.55671802387,184637.62982128005,198938.51093244692,225783.29565004059,253793.36533352511,239948.03215811765,27538.0
78872,28.90751,-99.88039,La Pryor,TX,1014.0,2.3,TX,La Pryor,59179.217224394226,62044.83519234285,62817.85522903207,63506.23691230994,64464.84741798287,69943.94447058714,77103.77263081328,88613.24884093735,84991.9666118191,4266.0
78932,30.1656,-96.70793,Carmine,TX,529.0,3.5,TX,Burton,293020.18960060173,313541.5615783633,329078.60661508597,354824.2353646495,385000.9865893267,420594.79762454325,529015.2029064497,617461.0133285929,598634.685787261,1635.0
78933,29.77209,-96.33829,Cat Spring,TX,1357.0,4.0,TX,Cat Spring,268656.5564350046,287309.95257897885,306278.9553744143,330668.5712300564,349636.9878546428,376125.4089092054,446294.1348376816,497027.9403751933,485179.86223024584,2260.0
78934,29.7023,-96.56741,Columbus,TX,6626.0,11.6,TX,Columbus,165555.1265944566,174082.97019299946,180176.05924171608,191533.25313235144,202433.55106832946,210171.1635316437,243710.65978214552,268956.7993172807,268397.405060022,14218.0
78940,29.93139,-96.66701,Fayetteville,TX,2164.0,6.4,TX,Fayetteville,315191.9633747999,340616.9791531729,358257.0961685117,379913.25198188005,388965.3347717144,417615.3858159904,515657.507446931,584912.4387216992,564036.9106457664,3654.0
78941,29.74201,-97.1561,Flatonia,TX,3076.0,7.3,TX,Flatonia,241922.53167602338,253488.33286537378,258628.45951637064,270385.87758343905,282789.09910748334,300319.13214324025,353759.2500744839,407434.5643979458,403721.3018265791,6147.0
78942,30.16803,-96.93153,Giddings,TX,9627.0,18.3,TX,Giddings,157901.76202183127,167776.01808584813,175874.01084353434,195240.06474959865,206912.407501713,224203.87757758956,259502.8179092269,294671.9248917994,285610.6127268166,19591.0
78945,29.91594,-96.89031,La Grange,TX,10570.0,16.4,TX,La Grange,198170.81181614846,214452.62291700498,228297.69401961146,235260.68298946202,248225.54271336892,267249.67680743436,320161.5029490617,365162.418769697,370586.0378030154,20302.0
78946,30.18947,-96.77412,Ledbetter,TX,955.0,3.5,TX,Ledbetter,255174.9593054339,275802.1530115621,293489.4574539738,320964.8845240488,340493.69999087375,365304.36138025136,429553.2587892953,468268.16343417513,446542.53429315396,2224.0
78947,30.42378,-97.04183,Lexington,TX,4589.0,8.6,TX,Lexington,192357.21603963154,210425.57349196138,227927.44915302118,252337.4478867163,270142.76530930086,295779.08194636204,351577.13768002094,413853.0107067562,394960.99663052056,8507.0
78950,29.90735,-96.48518,New Ulm,TX,2166.0,7.3,TX,New Ulm,278854.643594032,296050.17486460845,316179.26210129185,335451.0149163895,347485.44941010355,365524.88230798865,421321.09643297835,480228.3940492088,457473.0532342448,2928.0
78953,29.85552,-97.35214,Rosanky,TX,930.0,3.1,TX,Rosanky,270767.90291413985,297739.1512898119,323398.1024991809,339280.5577324754,348009.7549908944,380722.6154607301,492651.3732776283,614404.2868956592,562272.7511590908,1987.0
78954,30.04507,-96.69774,Round Top,TX,1245.0,6.5,TX,Round Top,441906.8368773141,472799.0938441253,500495.0912293384,545013.1022980862,597889.1742053106,646042.1435590822,885052.1387390321,1135495.1367506871,1099727.8474545623,1956.0
78956,29.68322,-96.93454,Schulenburg,TX,5436.0,12.4,TX,Schulenburg,208194.11073332722,222532.38144082876,229371.0706143832,235844.17558154327,255302.01014061095,275335.04324616084,317417.42253229197,349226.66451997537,345971.36032848165,11741.0
78957,30.01279,-97.17481,Smithville,TX,9685.0,21.1,TX,Smithville,165737.1716101465,184314.9211921515,198931.604217816,217078.98407902961,224168.92924860003,240405.25000010207,291053.04537473246,358207.60010110145,342618.0536073799,18979.0
78962,29.66951,-96.73815,Weimar,TX,4801.0,10.8,TX,Weimar,166687.52839881156,174689.09866510157,180709.84106834125,189173.0852546144,203959.80757939094,217208.491992463,254513.20541837704,276052.41828878253,260922.97505095374,8891.0
79007,35.66635,-101.41444,Borger,TX,13915.0,120.9,TX,Borger,70832.65853280592,73651.34006144528,72815.02505712715,73006.99881386339,76176.30466492711,76390.77925025053,82133.7737343218,87843.70604575478,84162.56754923891,23236.0
79015,34.95259,-101.89925,Canyon,TX,22493.0,26.4,TX,Canyon,168486.1701097299,175459.54906486903,180983.6012937473,186760.95048107227,192756.42051740433,200462.24373416565,225164.17037640282,254453.34343730498,262244.56902669865,35924.0
79019,34.98099,-101.39288,Claude,TX,1914.0,1.3,TX,Claude,115282.69599897631,121600.69357256022,123062.72931201204,128830.12349445747,137333.0601797753,143721.26279188364,168521.59603518012,185762.78112843007,178262.3202380062,3145.0
79029,35.89513,-102.02756,Dumas,TX,15875.0,20.2,TX,Dumas,114614.04514209775,119617.75050042606,129253.60398327529,148550.34423601182,146014.5426673629,151475.98958360872,162429.82504846607,172560.0067595627,169742.54806516,31395.0
79035,34.68301,-102.78573,Friona,TX,5434.0,3.1,TX,Friona,85373.91091694748,89530.14469633477,90581.80024410873,94986.75301995651,97821.23199169483,104905.08144412101,122492.95052079804,129827.19336747956,123508.13664800515,9592.0
79036,35.59727,-101.54826,Fritch,TX,5035.0,24.5,TX,Fritch,98357.04506141575,104712.61771689978,103820.07803503108,108809.37999529576,113304.50652488532,115804.22894763038,125419.5413968572,133962.76096637806,130401.70318995931,7871.0
79041,34.0376,-101.93466,Hale Center,TX,2821.0,3.9,TX,Hale Center,83741.08875055153,87514.62845265989,87892.19280600513,86583.20611231061,88090.88486108236,98420.50714503549,106731.98494846956,111017.86131773885,103002.6568525626,6552.0
79042,34.74802,-101.89449,Happy,TX,1203.0,1.0,TX,Happy,83766.88201324586,89916.81224141218,93463.31357368454,97919.33830066035,104599.9216073662,114312.58875176373,130684.82939760131,143965.0329448334,138308.49200749886,1775.0
79045,34.89831,-102.51228,Hereford,TX,18634.0,6.4,TX,Hereford,77138.24206138206,78771.05199974937,82235.94632481657,90475.13193175792,99914.97158935551,118368.41562009772,140455.93693062649,149997.45495387007,148622.5035324186,45514.0
79065,35.52363,-100.90378,Pampa,TX,19538.0,14.9,TX,Pampa,75361.26947977781,73905.19024831364,69550.98697184451,66412.43814010231,70266.3252498604,72329.22510268113,77757.8317434496,81188.63769199602,82261.86679281027,35978.0
79068,35.33633,-101.45226,Panhandle,TX,3253.0,3.1,TX,Panhandle,112716.67783114813,116276.45219763421,120791.58175722731,128956.80440226891,134732.57546416193,141740.7563601007,155925.25865399718,168771.1743227331,169593.3346372793,4382.0
79072,34.1719,-101.745,Plainview,TX,25831.0,25.3,TX,Plainview,78789.20003703295,80630.52153724925,82197.44840422839,85907.77657241876,90040.40036801361,97115.92143940611,103668.62467704562,115799.16666752221,112419.27258856411,58248.0
79086,36.13538,-101.79255,Sunray,TX,3023.0,3.7,TX,Sunray,103801.51015865638,101881.92355437511,113798.68171261805,125311.39814431591,123551.0984850226,134433.3186208705,139208.11716718532,136255.0216145261,134275.92185705423,3281.0
79088,34.57463,-101.69315,Tulia,TX,5213.0,3.3,TX,Tulia,51200.11557968353,54844.68929422704,55828.350251780146,62980.492753942475,65501.236291648675,73208.26372362484,79820.01107607075,91582.801556959,84979.46944961025,11453.0
79101,35.20605,-101.83946,Amarillo,TX,2335.0,564.4,TX,Amarillo,56865.430394785384,60415.22260016591,62136.27390281179,64817.388980506505,67824.78853080921,71549.45635267998,82807.95817929883,94403.56910806878,99262.47310859531,7250.0
79102,35.19948,-101.84661,Amarillo,TX,9898.0,1402.4,TX,Amarillo,86080.39661977615,90413.81745732321,94213.76292657947,98402.02853332972,103323.1343798198,108568.15496341295,121675.77936218561,136576.7958920791,140399.43086999137,25630.0
79103,35.18297,-101.7999,Amarillo,TX,10758.0,971.9,TX,Amarillo,79084.24175420353,82940.39329033387,87816.3776283452,93028.1292662564,96636.27833565586,102913.76883647892,117763.8474680747,133289.59879083367,143283.1708095703,27422.0
79104,35.2011,-101.79017,Amarillo,TX,6705.0,852.8,TX,Amarillo,51177.54234196013,53375.85188840406,53976.26059784958,57585.23249372945,61840.52595995544,67648.56828126094,77385.74750169169,88964.42481695178,95872.67028541122,21793.0
79106,35.20369,-101.89178,Amarillo,TX,27668.0,1243.6,TX,Amarillo,97314.41629593736,101141.30433732404,105360.40129171112,108668.7437242954,112062.469811506,117112.29833995667,131265.77960778656,149459.58966174987,157066.1915833376,66048.0
79107,35.23119,-101.7946,Amarillo,TX,39829.0,783.5,TX,Amarillo,49888.66104856795,52319.44448212596,54552.22730788685,57818.2012670906,61230.46221611523,66428.37063438569,77849.9557966027,89636.68398425682,95994.56355984113,96662.0
79108,35.37511,-101.80307,Amarillo,TX,10549.0,22.2,TX,Amarillo,106155.83491139197,111221.33872669238,116054.53452881142,122824.32035522611,130579.14672777474,138427.4043600332,157661.63273800473,179140.74873827436,183152.96055681026,25986.0
79109,35.1665,-101.88633,Amarillo,TX,43167.0,1616.3,TX,Amarillo,143190.12284533758,148797.40447132548,153323.7753216605,156938.02690381368,159990.60337242653,166951.1009121846,187391.32864630208,215001.41945360578,222775.90248186165,90547.0
79110,35.14946,-101.87109,Amarillo,TX,19235.0,1365.9,TX,Amarillo,95876.77541588501,100182.0884184459,105351.5745400306,108887.32072152405,112880.34378399176,117981.12680803477,132696.45901081114,151546.22545218028,159051.4134689852,42393.0
79118,35.10103,-101.74863,Amarillo,TX,25963.0,62.9,TX,Amarillo,160975.4177043372,166655.41110705488,169966.67704647683,172311.52174653023,176468.87999458823,182934.32662222223,206561.21961486433,237245.8723623796,243844.30799378827,44402.0
79119,35.10876,-102.01968,Amarillo,TX,20387.0,79.1,TX,Amarillo,244744.08728493834,251198.98813711523,256834.6171171607,261845.85590380945,267381.125309576,275160.9972038716,306109.2756638781,348962.2661351647,360277.72629836993,23468.0
79121,35.17447,-101.92922,Amarillo,TX,5388.0,1186.7,TX,Amarillo,186605.080795764,195399.0409758275,199445.0866069158,202851.99880845335,205483.67957354232,212251.52922617775,235455.76917896222,271196.88719420374,277118.7429937925,9425.0
79124,35.26891,-102.02705,Amarillo,TX,10847.0,23.1,TX,Amarillo,244055.26276463972,253536.05957836588,258389.50494863905,268620.74650250387,276794.9880763433,285214.0351828468,315751.12690082594,362034.0615217869,368905.5212278981,13974.0
79201,34.4101,-100.33521,Childress,TX,6817.0,3.0,TX,Childress,57199.123811160454,62268.56550891202,59930.7123207035,62757.82263481643,68954.7077902956,75031.66426397684,86534.23824859422,95606.11800103875,92045.37495657531,12327.0
79311,33.85781,-101.88228,Abernathy,TX,3767.0,7.6,TX,Abernathy,91905.10645515345,98060.9300684232,100489.67554494523,107290.45033326671,111512.8008595787,122990.26529059593,136271.3030326654,149463.73807360913,149905.80116392276,6638.0
79316,33.13478,-102.3058,Brownfield,TX,10180.0,8.4,TX,Brownfield,100601.21284272824,106423.12011383679,101873.6755984632,99526.99775340415,105345.83535671535,116854.08132584205,113846.26058973931,112612.18936094108,101282.28972965227,23289.0
