<<<<<<< HEAD:output/TX_full_data.csv
zipcode,latitude,longitude,state,population,2015,2016,2017,2018,2019,2020,2021,2022,2023,Net_Income,bedroom_number,bathroom_number,living_space,land_space
75071,33.25,-96.63,TX,63828.0,273492.2,299838.0,317470.37,324852.57,324796.75,333792.37,402269.55,519700.53,514455.4,68263.0,4.0,3.0,2711.0,5332.0
75074,33.03,-96.67,TX,51820.0,188369.06,212944.68,236210.97,250852.88,254475.02,262595.76,300320.0,362807.09,373441.64,108382.0,4.0,3.0,2073.0,6524.0
75075,33.02,-96.74,TX,36221.0,237566.81,263530.97,286829.49,300222.51,302639.74,313729.9,359784.3,431618.36,444566.15,62325.0,3.0,3.0,2105.0,5455.0
75076,33.8,-96.72,TX,8592.0,150813.23,162112.89,174948.13,190273.34,201694.02,217205.7,256577.99,307232.07,319110.18,14917.0,3.0,2.0,1981.0,1636.0
75077,33.08,-97.06,TX,39125.0,251493.12,274277.27,294834.71,312367.77,319064.31,333401.65,381525.83,458683.67,472659.57,53014.0,4.0,3.0,2539.0,3895.0
75078,33.25,-96.81,TX,35939.0,394088.58,420748.82,436190.84,442613.5,443186.77,457108.46,564019.29,749600.98,739581.59,21114.0,4.0,4.0,3567.0,3594.0
75080,32.97,-96.74,TX,52420.0,216891.95,246045.72,274071.54,295573.34,301891.81,314211.97,351709.57,409807.85,428009.57,75634.0,3.0,3.0,2206.0,5641.0
75081,32.95,-96.71,TX,36683.0,181574.12,212286.37,238104.29,258431.58,264426.09,275728.79,311934.32,371048.09,383997.13,74388.0,4.0,3.0,2329.0,5568.0
75082,32.99,-96.67,TX,26801.0,301213.04,327651.17,349994.24,363295.6,366504.7,376670.91,432792.72,529206.23,543234.23,29406.0,4.0,3.0,3128.0,6607.0
75087,32.95,-96.44,TX,39202.0,241399.24,263598.46,283523.99,296382.61,300759.59,310621.88,364806.34,448186.86,448117.65,45158.0,4.0,3.0,2770.0,5827.0
75089,32.93,-96.54,TX,35203.0,189931.03,215669.84,238574.32,254599.31,258819.26,266978.19,311006.99,384361.84,391991.43,53776.0,4.0,3.0,2471.0,5691.0
75090,33.61,-96.55,TX,24866.0,81551.95,89875.5,101994.31,120762.53,127940.48,135217.67,160472.69,190923.01,198433.97,60066.0,3.0,2.0,1835.0,4117.0
75092,33.65,-96.7,TX,26794.0,137367.39,151729.27,168172.18,185329.1,192599.85,202038.95,235124.93,280296.37,289346.2,50849.0,4.0,3.0,2319.0,3062.0
75093,33.04,-96.81,TX,46868.0,398887.4,424743.41,445172.2,457433.85,458550.32,469446.55,538407.7,657867.12,685758.27,59338.0,4.0,4.0,3583.0,5705.0
75094,33.02,-96.61,TX,23345.0,313254.96,337570.91,355893.19,364783.88,367471.86,378374.11,447513.21,558993.38,569645.67,24872.0,4.0,3.0,3164.0,2811.0
75098,33.01,-96.54,TX,64326.0,210874.32,237030.7,260482.61,274055.15,277330.13,286927.75,338422.65,422456.51,424269.43,92279.0,4.0,3.0,2756.0,5932.0
75103,32.51,-95.88,TX,15900.0,149899.7,157664.09,172111.35,186783.06,200317.45,218790.23,257508.94,295921.07,292338.08,27534.0,3.0,2.0,2215.0,1174.0
75104,32.58,-96.97,TX,49566.0,141743.35,157799.1,175707.3,194773.72,207818.83,220211.75,257959.18,314139.83,316922.07,103520.0,4.0,3.0,3222.0,3390.0
75110,32.08,-96.52,TX,30555.0,83091.8,88697.56,97154.41,106716.16,114880.79,122519.1,142998.0,165641.92,176472.98,70091.0,3.0,2.0,1891.0,3463.0
75114,32.61,-96.44,TX,6438.0,137278.32,152374.7,169161.86,185183.17,195323.3,205390.73,242388.64,292053.62,287654.27,9471.0,4.0,2.0,2061.0,4247.0
75115,32.6,-96.86,TX,55879.0,151689.95,169543.27,188613.16,207711.3,220656.26,232217.08,270898.0,328450.6,330915.93,123440.0,4.0,3.0,2493.0,4342.0
75116,32.66,-96.91,TX,21105.0,112547.58,127567.63,143576.97,163077.42,177476.69,188006.31,218250.76,262955.42,268623.96,51910.0,3.0,2.0,1920.0,3366.0
75117,32.71,-95.85,TX,4753.0,132286.56,138487.09,149236.74,161582.79,175675.75,190168.84,225836.48,261901.33,255988.89,7900.0,3.0,2.0,2005.0,1243.0
75119,32.32,-96.59,TX,28765.0,121928.62,135302.7,151563.69,168591.89,180827.91,195420.44,226061.83,259323.52,254915.07,59550.0,3.0,3.0,2163.0,3930.0
75124,32.33,-95.97,TX,5205.0,150433.73,157887.13,171012.15,183577.07,193295.91,210292.4,261450.89,306321.82,298276.57,10203.0,3.0,2.0,1769.0,563.0
75125,32.53,-96.62,TX,7198.0,123578.86,132726.21,154778.74,183839.61,197251.42,216128.39,247649.42,278321.16,267896.57,17287.0,3.0,2.0,1839.0,4659.0
75126,32.74,-96.45,TX,60232.0,192120.79,210701.84,228514.22,240099.16,244812.86,250259.16,293559.15,359205.72,346539.45,63727.0,4.0,3.0,2279.0,5318.0
75134,32.62,-96.78,TX,19341.0,110348.73,127334.81,144207.53,162109.43,175349.61,186864.84,219250.78,269816.49,274250.26,60643.0,4.0,2.0,2038.0,6413.0
75135,33.07,-96.23,TX,8075.0,154926.31,171161.8,196685.34,221268.08,237003.28,255217.42,301175.57,359003.55,356820.32,12658.0,4.0,2.0,1875.0,3735.0
75137,32.63,-96.91,TX,19352.0,125167.76,142120.7,160652.19,180872.56,193690.86,204817.84,236901.68,283932.45,287344.06,45779.0,4.0,3.0,2315.0,4378.0
75140,32.64,-95.69,TX,7365.0,120135.19,124271.11,131182.0,138023.28,153530.31,173492.68,210562.29,238824.62,222904.46,15629.0,3.0,2.0,1897.0,606.0
75141,32.64,-96.69,TX,3868.0,75194.65,87263.96,103676.51,127226.98,149568.58,167916.12,193868.84,236792.76,242159.51,10481.0,3.0,2.0,1616.0,3287.0
75142,32.57,-96.25,TX,22870.0,133828.45,148762.16,164647.86,182868.34,193287.6,206169.7,244774.55,288512.73,282982.03,41859.0,4.0,2.0,2214.0,2647.0
75144,32.11,-96.21,TX,4030.0,88309.7,95603.18,101741.14,116346.09,123307.33,138762.31,167658.67,198148.34,199235.71,6864.0,3.0,3.0,2172.0,2188.0
75146,32.58,-96.75,TX,24873.0,120863.87,138007.16,154933.26,173727.36,187009.62,198437.25,233434.96,285810.54,288253.64,58738.0,3.0,2.0,2239.0,5571.0
75148,32.12,-96.01,TX,6237.0,140034.25,150198.31,162791.86,174673.48,184247.8,199545.99,255791.19,295823.51,291387.15,14231.0,3.0,3.0,2210.0,522.0
75149,32.77,-96.62,TX,59225.0,97750.14,115460.57,135205.44,152800.71,163341.81,172775.44,198623.41,241957.69,247677.23,150000.0,3.0,2.0,1590.0,5567.0
75150,32.82,-96.63,TX,64817.0,113024.27,130546.39,149426.02,165931.68,177235.53,188060.63,217145.08,260742.44,266254.39,160064.0,4.0,2.0,1808.0,5887.0
75154,32.52,-96.81,TX,47111.0,166723.34,184454.03,205214.8,223808.2,235576.94,248925.76,289214.65,345545.53,346892.27,84053.0,4.0,3.0,2426.0,4184.0
75156,32.29,-96.1,TX,16500.0,157743.0,161057.51,174263.0,190472.58,201745.97,217035.47,281991.1,329664.62,316204.38,32193.0,3.0,2.0,1853.0,3482.0
75158,32.47,-96.39,TX,5496.0,160550.55,174829.01,192923.15,215152.46,229710.64,244819.42,293174.6,348785.76,339938.94,7563.0,3.0,2.0,2092.0,482.0
75159,32.61,-96.54,TX,22514.0,123070.76,139568.14,156554.17,174878.69,186579.62,198415.59,232362.33,286395.92,287143.39,41339.0,4.0,2.0,2118.0,2111.0
75160,32.76,-96.3,TX,24465.0,114590.17,128605.98,144542.49,160832.38,171552.94,183408.05,215931.02,258428.19,258464.61,61824.0,3.0,2.0,2187.0,3174.0
75161,32.74,-96.17,TX,8040.0,146839.6,163653.7,177246.3,198395.24,211610.25,227009.99,275249.47,329406.97,326841.42,13101.0,3.0,2.0,1878.0,7.0
75163,32.17,-96.11,TX,2450.0,175108.87,177942.99,191905.07,210769.2,220749.94,235289.58,308930.98,367810.03,359387.77,4565.0,3.0,2.0,2133.0,1735.0
75165,32.37,-96.8,TX,47183.0,162059.29,178863.79,197962.46,215859.12,225182.27,238666.4,278669.91,333064.61,333616.28,86396.0,4.0,3.0,2376.0,5168.0
75166,33.02,-96.45,TX,5589.0,209190.05,231126.49,247356.59,258603.41,264389.71,272690.98,324056.42,403709.76,387605.41,6009.0,4.0,3.0,2715.0,5106.0
75167,32.36,-96.92,TX,12332.0,219931.24,240128.19,265676.76,287990.29,300764.32,320380.91,378042.55,450873.52,456916.36,15079.0,4.0,3.0,2776.0,1576.0
75169,32.7,-96.0,TX,14496.0,119037.1,128106.57,140474.47,157280.47,170498.05,189008.79,224148.18,255307.05,252134.76,33066.0,3.0,2.0,2000.0,1267.0
75172,32.6,-96.67,TX,5248.0,63842.88,75714.31,84561.43,99369.8,115227.65,139292.71,162823.91,196900.54,203212.8,13351.0,3.0,2.0,1092.0,5213.0
75180,32.72,-96.62,TX,26560.0,83596.38,98934.59,119113.29,141296.47,153528.91,165164.63,190237.7,230091.95,230087.93,65779.0,3.0,2.0,1723.0,5095.0
75181,32.73,-96.56,TX,27336.0,156568.84,173551.35,193486.86,210150.29,219328.44,228819.07,267574.75,330317.76,329361.78,54597.0,4.0,3.0,2156.0,5754.0
75182,32.8,-96.55,TX,7647.0,347042.27,379839.8,402280.87,416866.37,425027.14,438397.11,508712.26,615573.11,636919.97,7442.0,4.0,3.0,23709.0,386.0
75189,32.95,-96.31,TX,35243.0,186109.88,204341.6,226088.77,241045.8,245334.4,251965.46,292549.81,364021.41,352560.67,45204.0,4.0,3.0,2276.0,5231.0
75201,32.79,-96.8,TX,17491.0,587711.63,633327.04,661118.48,687549.64,695717.39,698088.87,750893.67,867553.53,836620.06,21092.0,2.0,3.0,2459.0,1861.0
75202,32.78,-96.8,TX,2212.0,197161.92,226050.16,242688.63,255369.91,261039.09,263546.23,275425.03,308774.79,309510.81,4612.0,2.0,2.0,1273.0,1.0
75203,32.74,-96.8,TX,16455.0,62590.54,77227.13,91938.25,111527.83,124979.77,137322.26,169601.76,203854.98,203655.14,43282.0,3.0,2.0,1726.0,4665.0
75204,32.8,-96.79,TX,31860.0,300754.2,337329.87,362165.83,383073.07,386681.18,390635.91,423693.36,480879.5,491783.08,55967.0,2.0,3.0,2295.0,2128.0
75205,32.84,-96.8,TX,24804.0,1003043.43,1056838.67,1074770.79,1103672.22,1112312.2,1130063.41,1315597.56,1637553.29,1716398.65,19355.0,4.0,5.0,4573.0,3904.0
75206,32.83,-96.77,TX,38209.0,321127.7,360283.36,383150.24,406327.6,415904.09,422943.08,467230.44,540771.27,547033.48,57181.0,3.0,3.0,2247.0,5718.0
75208,32.75,-96.84,TX,29941.0,182860.79,221942.37,254291.91,286937.05,297314.02,313823.13,353850.62,404228.74,411282.78,71152.0,3.0,3.0,2049.0,5847.0
75209,32.85,-96.83,TX,14205.0,471241.07,522083.0,554010.16,584374.97,593442.77,601874.0,675238.88,817384.82,846092.43,23756.0,3.0,3.0,2911.0,5056.0
75210,32.77,-96.75,TX,9270.0,48565.52,51731.05,59454.13,74279.29,84009.41,96094.69,115890.92,138843.3,139193.34,28022.0,4.0,2.0,1402.0,4419.0
75211,32.74,-96.9,TX,75213.0,92785.93,108981.28,124545.59,140565.57,153663.26,166786.05,192663.62,228845.42,233564.77,194248.0,3.0,2.0,1477.0,6482.0
75212,32.78,-96.88,TX,26673.0,65642.08,80744.02,99283.35,124514.98,145705.18,162802.78,188044.49,224938.18,230956.77,80059.0,3.0,3.0,1762.0,5230.0
75214,32.83,-96.74,TX,33621.0,401759.28,441466.65,463647.56,484540.52,494771.84,509119.67,578532.86,681219.34,711708.98,47441.0,3.0,3.0,2619.0,6215.0
75215,32.75,-96.76,TX,17960.0,49433.25,57131.14,65823.69,81642.41,94985.51,106010.73,131359.65,160577.24,161714.36,57310.0,3.0,2.0,1525.0,4736.0
75216,32.71,-96.78,TX,55108.0,49628.68,59989.94,71808.66,90906.07,105424.72,122078.83,145927.86,176874.74,176048.5,173753.0,3.0,2.0,1446.0,6820.0
75217,32.71,-96.68,TX,87767.0,63902.37,79789.98,98791.7,117923.4,131477.59,142659.62,165314.35,201128.58,204618.16,245254.0,3.0,2.0,1368.0,5317.0
75218,32.84,-96.7,TX,21355.0,262517.57,294834.67,321605.5,344288.41,350129.22,359669.37,407453.78,473468.17,499340.78,38855.0,3.0,3.0,2298.0,5727.0
75219,32.81,-96.81,TX,24100.0,249260.28,277092.27,293299.61,305403.99,307319.0,309597.26,329978.24,371939.14,379239.7,47949.0,2.0,3.0,2117.0,1679.0
75220,32.87,-96.88,TX,40671.0,190091.15,225094.76,250457.93,274781.01,283794.58,297288.86,343451.28,410156.26,430734.87,101351.0,4.0,4.0,3997.0,5072.0
75223,32.79,-96.75,TX,14270.0,92669.03,107069.71,118759.13,139303.29,155939.48,174829.2,206693.16,242017.0,240010.67,38533.0,3.0,2.0,1693.0,6786.0
75224,32.71,-96.84,TX,36373.0,94976.16,112215.26,131546.4,151153.55,165299.63,176608.67,204151.86,240375.98,239881.35,96403.0,3.0,2.0,1537.0,5219.0
75225,32.87,-96.79,TX,21703.0,910465.14,967023.67,987578.01,1008145.85,1015020.99,1030785.2,1190844.89,1453572.88,1532262.69,20210.0,4.0,4.0,3831.0,4246.0
75226,32.78,-96.78,TX,5133.0,142999.09,171487.77,191476.72,214761.2,238566.22,265393.54,293797.04,339219.1,336919.78,7498.0,0.0,1.0,1035.0,937.0
75227,32.77,-96.69,TX,58395.0,82185.68,101731.82,121875.04,139531.07,150657.17,160432.08,185896.24,222266.94,225729.99,166856.0,3.0,3.0,1891.0,5585.0
75228,32.82,-96.68,TX,71450.0,113993.41,134009.38,156594.02,177809.52,190809.44,203197.75,234648.95,275167.86,278755.97,189159.0,3.0,2.0,1717.0,6494.0
75229,32.89,-96.87,TX,32924.0,316030.34,357431.33,383527.03,403167.7,415488.4,433373.05,494536.83,585817.7,614791.71,61631.0,4.0,4.0,3762.0,2625.0
75230,32.9,-96.79,TX,26335.0,439387.79,478460.44,504474.54,528545.0,532921.96,543804.43,616296.27,748044.44,786587.33,42207.0,4.0,4.0,3721.0,1254.0
75231,32.88,-96.75,TX,38823.0,101754.04,118577.75,136672.92,154206.57,163624.39,171927.53,189668.99,223990.3,237278.15,110106.0,2.0,3.0,1760.0,2081.0
75232,32.66,-96.84,TX,33561.0,86344.51,102394.86,120708.87,140940.16,156556.81,170076.94,198726.88,240593.53,244476.58,92669.0,3.0,2.0,1782.0,4164.0
75233,32.7,-96.87,TX,16743.0,122257.63,141453.82,161127.21,183027.6,198421.77,212521.57,247072.93,297607.24,301706.26,37773.0,4.0,2.0,1905.0,4758.0
75234,32.92,-96.89,TX,32728.0,157221.5,180306.82,207880.32,233056.41,244633.01,258116.26,294483.16,341646.65,348664.29,79999.0,3.0,3.0,2086.0,4460.0
75235,32.83,-96.85,TX,19042.0,107736.19,132052.68,152140.73,170670.48,179884.93,189196.43,212196.05,245664.77,250008.39,46939.0,2.0,2.0,1500.0,6452.0
75236,32.69,-96.93,TX,17545.0,113873.54,130563.61,146398.73,162783.62,173906.94,186674.01,217466.63,264621.77,270703.02,48027.0,3.0,2.0,1847.0,5800.0
75237,32.66,-96.87,TX,18823.0,113395.44,128518.43,146374.47,163907.99,177683.25,190503.77,221628.3,269984.68,273370.79,64572.0,4.0,2.0,1886.0,7995.0
75238,32.88,-96.71,TX,31953.0,294946.97,329000.73,354348.96,372422.56,380622.26,393734.39,450149.04,522973.91,549749.83,59210.0,4.0,3.0,2330.0,6694.0
75240,32.93,-96.79,TX,26442.0,170095.88,194867.89,220172.86,244689.26,250381.13,261634.85,297652.07,353797.81,375336.26,64460.0,3.0,3.0,2304.0,4179.0
75241,32.67,-96.76,TX,31749.0,66795.09,81539.92,100001.34,120795.11,136500.74,147812.56,172567.26,212038.05,215346.67,105116.0,3.0,2.0,1489.0,5933.0
75243,32.91,-96.74,TX,65118.0,120344.63,139912.11,160402.16,179796.22,187300.19,194283.92,220901.78,263160.59,271538.1,186425.0,3.0,3.0,1923.0,3340.0
75244,32.93,-96.84,TX,12806.0,330642.41,368582.66,388095.71,407098.9,419215.68,440090.84,499483.87,592147.75,620102.31,19634.0,4.0,3.0,2813.0,2753.0
75246,32.79,-96.77,TX,2307.0,178744.59,206578.38,229780.63,251271.9,264118.61,286773.21,320329.52,356573.58,352234.26,6549.0,3.0,3.0,2093.0,5980.0
75248,32.97,-96.8,TX,36317.0,287476.21,323266.44,350855.97,375529.21,379932.36,395010.42,440028.84,516476.01,542839.91,55309.0,3.0,3.0,3008.0,4178.0
75249,32.64,-96.96,TX,17629.0,126806.4,144472.97,162106.12,180344.67,192804.53,205450.38,239613.34,287474.48,291823.69,34126.0,4.0,2.0,2037.0,7201.0
75252,33.0,-96.79,TX,27310.0,332542.31,361266.12,383101.6,393340.58,393462.19,403943.27,460470.97,554121.82,571772.69,46230.0,4.0,3.0,2853.0,5299.0
75253,32.67,-96.61,TX,24090.0,99781.37,116791.51,135436.35,156144.85,169204.01,182850.64,213927.74,264528.65,267956.08,53014.0,4.0,2.0,2221.0,3568.0
75254,32.95,-96.8,TX,24047.0,127946.04,146348.32,166427.73,180443.93,186350.32,191796.37,209103.39,245776.14,252725.58,57576.0,3.0,4.0,3163.0,458.0
75287,33.0,-96.84,TX,51855.0,257121.9,282718.71,303747.57,314199.07,315534.23,325001.38,367532.57,437957.69,450547.44,122823.0,3.0,3.0,2653.0,5192.0
75401,33.19,-96.12,TX,21087.0,60589.64,66931.91,74810.83,91648.04,105056.58,121087.4,150761.67,188664.95,189663.5,50753.0,3.0,2.0,1599.0,5078.0
75402,33.07,-96.09,TX,18412.0,127778.23,140700.37,156235.19,174162.2,186197.85,198851.48,232083.95,280188.44,280570.94,30152.0,4.0,2.0,2119.0,2358.0
75407,33.15,-96.49,TX,24864.0,170246.89,191805.18,211998.11,228323.0,233895.42,237755.52,278054.89,353574.17,339432.45,39251.0,4.0,2.0,1886.0,4725.0
75409,33.35,-96.53,TX,20437.0,187030.54,205642.85,226018.13,240457.07,244313.24,249714.91,293375.79,375522.59,360144.85,26423.0,4.0,3.0,2218.0,5870.0
75414,33.63,-96.43,TX,2989.0,152951.21,163998.85,181333.69,204849.02,214058.68,228653.27,274990.9,331412.77,341468.16,5846.0,3.0,3.0,2507.0,6.0
75416,33.67,-95.35,TX,2890.0,126250.71,129034.83,139163.68,145579.1,146543.26,156500.77,187904.67,224341.65,217548.57,6237.0,3.0,2.0,1874.0,1752.0
75417,33.44,-95.13,TX,2479.0,99590.89,98290.66,99589.24,113967.52,117062.35,124403.02,143026.99,160368.09,152399.89,5107.0,3.0,2.0,2216.0,635.0
75418,33.57,-96.18,TX,14726.0,93869.73,103928.24,116418.19,129866.64,143357.35,153473.51,181765.7,218612.51,216554.98,23918.0,4.0,3.0,2509.0,2864.0
75422,33.14,-95.93,TX,2862.0,155806.52,168010.68,186736.35,202010.14,222061.6,243215.88,290518.56,349998.59,355896.84,5406.0,3.0,2.0,1765.0,418.0
75423,33.29,-96.2,TX,3055.0,142822.81,157981.61,177373.0,195320.2,211621.23,232268.78,277279.46,327343.39,330128.71,5013.0,4.0,3.0,2127.0,629.0
75426,33.66,-95.01,TX,3774.0,66417.75,69380.84,68389.45,75721.84,76076.43,84446.99,100538.84,109359.35,98848.55,14482.0,3.0,2.0,1686.0,2268.0
75428,33.27,-95.92,TX,11000.0,76830.21,83295.25,94550.12,108985.73,122067.52,133362.15,160000.9,196488.88,200464.88,20522.0,3.0,2.0,1778.0,2837.0
75432,33.39,-95.67,TX,3055.0,74431.75,78441.85,83636.37,86507.04,94004.3,99750.86,123540.03,153138.17,152611.36,7141.0,3.0,2.0,2371.0,959.0
75435,33.5,-95.3,TX,1137.0,92028.86,92537.59,93446.36,104211.38,105963.03,114263.45,143158.65,168772.95,156983.25,2146.0,3.0,2.0,1578.0,12.0
75436,33.74,-95.25,TX,2155.0,111806.83,111247.16,116420.84,125327.2,126260.2,137539.92,165758.31,197374.25,191676.53,4661.0,4.0,2.0,2175.0,2931.0
75438,33.61,-96.07,TX,953.0,135063.42,150685.78,165145.05,182713.73,196141.96,211258.69,255169.99,311240.58,309345.05,1976.0,3.0,2.0,1781.0,0.0
75440,32.88,-95.75,TX,6665.0,163367.96,169371.23,179813.37,198661.24,215925.05,231836.47,271444.82,318838.65,310281.81,12782.0,3.0,3.0,2380.0,532.0
75446,33.61,-95.89,TX,3536.0,97344.81,106881.07,116456.11,127700.16,135888.8,151679.4,177914.07,209592.36,203726.2,6710.0,3.0,2.0,1854.0,521.0
75447,33.76,-96.12,TX,1067.0,158942.02,174902.49,193229.05,205745.93,220825.53,236837.84,290042.39,348472.38,341554.06,2138.0,3.0,3.0,3018.0,21.0
75449,33.42,-95.95,TX,1165.0,74666.49,81837.85,94385.1,103278.65,113220.37,124829.01,155180.1,185106.02,171981.29,2214.0,2.0,2.0,1643.0,1.0
75452,33.39,-96.24,TX,4688.0,134625.45,149117.71,163848.47,180868.53,199889.52,214759.93,256128.92,307088.73,309145.63,8079.0,3.0,2.0,1894.0,1127.0
75453,33.0,-95.93,TX,2757.0,124217.11,135518.31,152681.32,169339.81,189071.31,208223.32,242361.33,286229.39,284649.56,6466.0,3.0,2.0,1944.0,4.0
75454,33.28,-96.56,TX,15341.0,241328.12,262881.09,280705.86,291451.82,294250.48,299499.78,360008.94,468136.9,454596.07,13172.0,4.0,3.0,2613.0,5648.0
75455,33.22,-94.98,TX,26687.0,115158.1,123118.88,130334.55,138222.11,147113.59,157754.22,186769.96,215647.61,218076.69,70314.0,3.0,2.0,2211.0,1251.0
75457,33.17,-95.21,TX,6228.0,144880.07,149669.59,153139.04,162378.94,169302.89,184823.84,220666.58,256576.0,257596.87,14351.0,3.0,3.0,2148.0,630.0
75459,33.53,-96.68,TX,5709.0,140837.76,156702.52,176162.79,195646.94,203706.0,215402.64,248604.73,295108.26,305551.03,9030.0,3.0,3.0,2278.0,4.0
75460,33.66,-95.6,TX,24287.0,84187.35,84875.32,87401.3,90306.89,90568.59,98792.29,118900.1,134756.66,127187.31,64165.0,3.0,2.0,1729.0,4551.0
75462,33.62,-95.48,TX,11232.0,149504.25,154782.02,168296.43,181061.12,180924.4,190701.92,225263.68,265431.84,265361.51,21316.0,3.0,3.0,2366.0,1720.0
75473,33.81,-95.48,TX,3773.0,147527.04,153366.33,172736.72,185909.82,184358.09,195401.0,231970.45,273144.46,270628.93,6869.0,3.0,3.0,2454.0,5.0
75479,33.63,-96.34,TX,2122.0,130745.59,138370.53,150425.8,164195.76,180335.25,198168.16,234221.25,273088.55,267443.89,3981.0,3.0,2.0,1745.0,1.0
75486,33.76,-95.75,TX,2442.0,153379.83,162040.39,185127.42,197813.21,194115.81,203938.48,247881.1,292171.64,284497.46,4647.0,3.0,2.0,2034.0,2.0
75490,33.44,-96.31,TX,2891.0,163464.67,180983.66,199771.78,219383.76,240046.78,257708.17,306159.06,374514.69,384833.24,4015.0,3.0,3.0,2086.0,1018.0
75491,33.5,-96.39,TX,4914.0,144097.56,157194.07,180604.23,203595.71,214138.08,225255.42,268064.55,322157.11,321237.74,9001.0,4.0,3.0,2670.0,1242.0
75494,32.91,-95.26,TX,10785.0,131028.6,136998.64,146327.92,158062.82,166961.65,183933.63,223544.14,253439.83,252629.3,23489.0,3.0,2.0,1886.0,1343.0
75495,33.43,-96.55,TX,9208.0,199554.42,219415.83,240125.03,266353.19,275237.09,288461.28,341047.65,414089.1,421069.01,12958.0,4.0,3.0,2452.0,4901.0
